doc_id,status,model,temperature,案件金额_一审,金额类型_一审,金额依据_一审,案件类型_一审,具体案由_一审,是否涉及虚拟货币_一审,典型虚拟货币_一审,币种_一审,涉币活动类型_一审,法律定性_一审,财产属性_一审,直接合同效力_一审,间接合同效力_一审,无效/不保护理由_一审,引用法律_一审,监管政策_一审,政策标签_一审,司法裁判框架_一审,裁判结果摘要_一审,裁判理由摘要_一审,低置信字段_一审,案件金额_二审,金额类型_二审,金额依据_二审,案件类型_二审,具体案由_二审,是否涉及虚拟货币_二审,典型虚拟货币_二审,币种_二审,涉币活动类型_二审,法律定性_二审,财产属性_二审,直接合同效力_二审,间接合同效力_二审,无效/不保护理由_二审,引用法律_二审,监管政策_二审,政策标签_二审,司法裁判框架_二审,裁判结果摘要_二审,裁判理由摘要_二审,低置信字段_二审,二审处理结果,最终生效审级,最终采用字段后缀,裁判理由是否变化,裁判结果是否变化,是否仅程序性处理,一二审变化字段
f694a2df-6bb8-4253-beb6-b12a010ced30,ok,deepseek-v4-pro,0,25000,原告诉请本金,"夏某某向原审法院起诉请求：1.判令刘某2退还借款本金25,000元",民事,民间借贷纠纷,false,否,[],[],民间借贷关系,[],,,[],"[""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第十六条"",""《最高人民法院关于适用〈中华人民共和国民事诉讼法〉的解释》第九十条""]",[],[],[],"刘某2返还夏某某借款1,000元","仅确认备注为借款的15,000元为借款，双方确认刘某2已归还2万元，刘某2自认尚欠1,000元，予以确认",[],25000,原告诉请本金,"夏某某上诉请求：撤销原审判决，改判支持夏某某的原审全部诉讼请求。夏某某于2022年11月29日向刘某2转账三笔共53,000元...故刘某2还欠夏某某2.5万元",民事,民间借贷纠纷,false,否,[],[],民间借贷关系,[],,,[],"[""《中华人民共和国民法典》第六百六十七条"",""《中华人民共和国民法典》第六百七十五条"",""《中华人民共和国民法典》第六百七十九条"",""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第十六条"",""《中华人民共和国民事诉讼法》第一百七十七条第一款第二项""]",[],[],[],"撤销原判，改判刘某2归还夏某某借款25,000元",夏某某已完成初步举证义务，刘某2抗辩未提供证据，应承担举证不能后果，证人证言与夏某某主张相互印证，原审仅按刘某2口头承认欠款数额支持有失偏颇，应予纠正,[],改判,二审,_second_instance,true,true,false,"[""case_amount"",""outcome_summary"",""reasoning_summary""]"
256dfbff-16de-40a7-9739-b1db018a3c0b,ok,deepseek-v4-pro,0,94350,原告诉请本金,孔某某向一审法院起诉请求:1.请求人民法院依法判决被告支付原告孔某某毛石货款人民币94350.00元,民事,买卖合同纠纷,false,否,[],[],买卖合同关系,[],有效,,[],"[""《中华人民共和国民法典》第四百六十五条"",""《中华人民共和国民法典》第五百九十五条"",""《中华人民共和国民法典》第五百九十六条"",""《中华人民共和国民法典》第六百二十六条"",""《中华人民共和国民法典》第五百零九条""]",[],[],"[""合同有效"",""返还本金或原物""]",由被告某公司支付原告孔某某毛石款74350元，驳回其余诉讼请求,原告与被告某公司之间口头买卖合同合法有效，原告已履行交货义务，被告某公司未支付货款构成违约，应承担违约责任；被告栾某某与原告无买卖合同关系，其与被告某公司之间的约定对原告不发生效力,[],74350,原告诉请本金,"一审判决:一、除被告栾某某代为支付的毛石款人民币20000元外,再由被告某公司于本判决生效后十五日内一次性支付原告孔某某毛石款人民币74350元;二审维持原判",民事,买卖合同纠纷,false,否,[],[],买卖合同关系,[],有效,,[],"[""《中华人民共和国民法典》第四百六十九条第一款"",""《最高人民法院关于审理买卖合同纠纷案件适用法律问题的解释》第一条第一款"",""《最高人民法院关于适用〈中华人民共和国民事诉讼法〉的解释》第九十一条"",""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]",[],[],"[""合同有效"",""返还本金或原物""]",驳回上诉，维持原判,上诉人与被上诉人孔某某之间形成买卖合同关系，上诉人应支付下欠毛石款；上诉人主张其与栾某某成立买卖合同关系但未举证证实，其与栾某某之间的约定仅对双方有约束力，可另行主张,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
9abb4bd8-f5c3-40bd-9d1a-b24a00e69380,ok,deepseek-v4-pro,0,8500000,返还本金,某公司1在《合作协议》项下应向任某某返还750万元、某某公司1在《补足融资计划》项下应向任某某返还100万元，上述合计850万元,民事,合同纠纷,true,是,"[""虚拟货币""]","[""挖矿""]",合同纠纷,[],无效,,"[""违背公序良俗"",""不利于节能减排"",""不利于产业结构优化""]","[""《中华人民共和国民法典》第九条"",""《中华人民共和国民法典》第一百五十三条第二款"",""《中华人民共和国民法典》第六百八十二条"",""《最高人民法院关于适用〈中华人民共和国民法典〉有关担保制度的解释》第十七条第二款"",""《最高人民法院关于适用〈中华人民共和国民法典〉有关担保制度的解释》第三十六条"",""《中华人民共和国民事诉讼法》第六十七条第一款"",""《中华人民共和国民事诉讼法》第一百四十七条""]",[],[],"[""合同无效"",""返还本金或原物"",""违背公序良俗""]","某公司1、某某公司1共同返还任某某价款1,766,616.08元；朱某2对上述债务不能清偿部分的三分之一承担赔偿责任；某公司2对某公司1在1,441,616.08元范围内不能清偿部分的三分之一承担赔偿责任；驳回其余诉讼请求。",《合作协议》和《补足融资计划》均因涉及虚拟货币挖矿，违反绿色原则和公序良俗而无效；某某公司1构成债务加入，与某公司1共同承担返还本金责任；朱某2和某公司2作为担保人有过错，承担相应赔偿责任。,[],1441616.08,返还本金,"某公司1在《合作协议》项下尚欠任某某本金为1,441,616.08元",民事,合同纠纷,true,是,"[""虚拟货币""]","[""挖矿""]",合同纠纷,[],无效,,"[""违背公序良俗""]","[""《中华人民共和国民事诉讼法》第一百七十七条第一款第二项"",""《中华人民共和国民事诉讼法》第一百八十二条""]",[],[],"[""合同无效"",""返还本金或原物"",""违背公序良俗""]","撤销一审判决；某公司1返还任某某1,441,616.08元；某某公司1返还任某某325,000元；某某公司1、朱某2、某公司2对某公司1上述债务不能清偿部分的三分之一承担赔偿责任；某公司1、朱某2对某某公司1上述债务不能清偿部分的三分之一承担赔偿责任；驳回其余诉讼请求。",确认《合作协议》和《补足融资计划》无效；某某公司1和某公司1相互债务加入，但债务加入未经公司有效决议，各方均有过错，酌定各自在对方债务不能清偿部分的三分之一范围内承担赔偿责任。,[],改判,二审,_second_instance,true,true,false,"[""case_amount"",""case_amount_type"",""legal_characterization"",""outcome_summary"",""reasoning_summary""]"
43a422b5-156a-4600-9aa8-b1dd0004c1b4,ok,deepseek-v4-pro,0,11372.9,原告诉请本金,原审原告吕某某向一审法院起诉请求:1.判令被告归还原告借款本金11372.9元,民事,委托理财合同纠纷,true,是,"[""SP币""]","[""委托理财/代投""]",委托理财合同关系,[],未明确,,[],"[""《中华人民共和国民法典》第五百零九条"",""《中华人民共和国民法典》第九百一十九条""]",[],[],"[""合同无效"",""返还本金或原物""]",驳回原告吕某某的诉讼请求。,被告已按约定为原告完成委托事务，将原告的转账用于帮原告购买理财，故原告主张被告返还该款项无事实和法律依据。,[],11372.9,原告诉请本金,"上诉人吕某某上诉请求:1.请求二审法院撤销云南省XXXXXX人民法院作出的民事判决书,依法改判被上诉人归还上诉人投资款项11372.9元及利息",民事,委托理财合同纠纷,true,是,"[""SP币""]","[""委托理财/代投""]",不存在委托理财合同关系,[],,,[],"[""《中华人民共和国民法典》第九百一十九条"",""《中华人民共和国民法典》第九百二十一条"",""《中华人民共和国民法典》第九百二十八条"",""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]",[],[],"[""请求权基础不成立""]",驳回上诉，维持原判。,双方之间不存在委托理财合同关系，吕某某基于委托理财合同关系要求代某某返还投资款的请求不成立。,[],驳回上诉、维持原判,二审,_second_instance,true,false,false,"[""legal_characterization"",""judicial_framing"",""reasoning_summary""]"
eab73f5d-a1c4-466a-849e-b23b0176cc0c,ok,deepseek-v4-pro,0,95000,原告诉请本金,王某1向一审法院起诉请求:1、判令杨某1立即偿还不当得利款项95000元,民事,不当得利纠纷,true,是,"[""虚拟货币""]","[""买卖/兑换""]",不当得利,[],,,[],"[""《中华人民共和国民法典》第九百八十五条"",""《中华人民共和国民事诉讼法》第六十七条"",""《中华人民共和国民事诉讼法》第一百二十一条""]",[],[],[],驳回原告王某1的全部诉讼请求。,杨某1未取得不当利益，不符合不当得利的构成要件。,[],95000,原告诉请本金,"王某1上诉请求:1、撤销云南省XXXXXX人民法院民事判决,依法改判支持上诉人原审全部诉讼请求或将本案发回重审",民事,不当得利纠纷,true,是,"[""虚拟货币""]","[""买卖/兑换""]",不当得利,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]",[],[],[],驳回上诉，维持原判。,被上诉人收取款项具有法律上的原因，上诉人以不当得利为由主张返还款项缺乏事实及法律依据。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
6b591c5c-ca2f-4dba-87ae-b1d90186e750,ok,deepseek-v4-pro,0,600000,投资款,原告向一审法院起诉请求：1.判令被告立即向原告返还投资款60万元,民事,合伙合同纠纷,true,是,"[""比特币""]","[""挖矿""]",合伙合同关系,[],无效,,"[""违背公序良俗"",""不利于产业结构优化"",""不利于节能减排""]","[""《中华人民共和国民法典》第九条"",""《中华人民共和国民法典》第一百五十三条"",""《中华人民共和国民法典》第一百五十七条"",""《中华人民共和国民法典》第五百零二条第一款"",""《中华人民共和国民法典》第九百六十七条""]","[""《关于整治虚拟货币“挖矿”活动的通知》"",""《促进产业结构调整暂行规定》""]","[""挖矿整治文件""]","[""合同无效"",""返还本金或原物"",""违背公序良俗""]",被告返还原告投资款60万元，原告返还被告60台比特币矿机，驳回原告其他诉讼请求。,合伙购买比特币矿机及挖矿的合同因违背公序良俗无效，双方因该行为取得的财产应当返还，双方对合同无效均有过错，原告主张的资金占用利息等费用自行承担。,[],600000,投资款,熊某某上诉请求：1.依法撤销一审判决第二项、第三项，改判孙某某向熊某某赔偿资金占用期间的利息损失,民事,合伙合同纠纷,true,是,"[""比特币""]","[""挖矿""]",合伙合同关系,[],无效,,"[""违背公序良俗"",""不利于产业结构优化"",""不利于节能减排""]","[""《中华人民共和国民法典》第九条"",""《中华人民共和国民法典》第十二条"",""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]",[],[],"[""合同无效"",""返还本金或原物"",""违背公序良俗""]",驳回上诉，维持原判。,双方合伙投资比特币挖矿，出资义务履行在中国境内，应适用中国法律。挖矿活动能源消耗和碳排放量大，不利于产业结构优化、节能减排，有损社会公共利益，合伙协议无效。双方因无效行为取得的财产应当返还。一审判决返还投资款和矿机并无不当。双方对合同无效均有过错，损失自行承担。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
0af05b8f-a9df-41a5-93f9-b2840031c514,ok,deepseek-v4-pro,0,189033,返还不当得利,一审法院认为：具体不当得利金额应核减被告给原告的转款，即189033元（294403元-105370元）,民事,不当得利纠纷,false,否,[],[],不当得利,[],,,[],"[""《中华人民共和国民法典》第九百八十五条"",""《中华人民共和国民事诉讼法》第六十七条""]",[],[],"[""返还本金或原物""]",被告王某某返还原告杨某某189033元，驳回原告的其他诉讼请求。,原告主张被告构成不当得利成立，具体不当得利金额应核减被告给原告的转款，即189033元。,[],,,,民事,不当得利纠纷,true,是,"[""虚拟货币"",""MFC""]","[""委托理财/代投""]",不当得利,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十七条第一款第二项""]",[],[],"[""风险自担""]",撤销一审判决，驳回被上诉人杨某某的诉讼请求。,杨某某的损失并非由王某某造成，杨某某作为完全民事行为能力人，完全知晓投资虚拟货币平台具有较大的风险，在投资平台爆雷后，双方均受损失，故本案不符合不当得利的构成要素。,[],改判,二审,_second_instance,true,true,false,"[""case_amount"",""case_amount_type"",""typical_virtual_currency"",""currency_types"",""activity_types"",""legal_characterization"",""judicial_framing"",""outcome_summary"",""reasoning_summary""]"
f1fba5b4-de0a-4821-ba40-890823632123,ok,deepseek-v4-pro,0,73500,借款本金,一审法院判决：一、祁某某于本判决生效之日起七日内偿还李某273500元,民事,民间借贷纠纷,false,否,[],[],民间借贷关系,[],,,[],[],[],[],[],祁某某偿还李某273500元，驳回李某2其他诉讼请求,李某2提交转账记录证明5万元借款，祁某某抗辩为分红但未举证；录音中祁某某对2万元和3500元借款未否认，确认借贷关系；其他款项非借贷关系可另案主张,[],73500,借款本金,驳回上诉，维持原判,民事,民间借贷纠纷,false,否,[],[],民间借贷关系,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]",[],[],[],驳回上诉，维持原判,祁某某提交的还款证据不足以证明已偿还5万元借款；录音证据合法，结合上下文可认定2万元和3500元借款成立,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
7196fb38-16ae-4624-a66a-0f8924e00d94,ok,deepseek-v4-pro,0,,,,民事,劳动争议,true,否,[],[],劳动争议,[],,,[],"[""《中华人民共和国劳动法》第五十条"",""《中华人民共和国劳动合同法》第三十六条"",""《中华人民共和国劳动合同法》第四十六条"",""《中华人民共和国劳动合同法》第四十七条"",""《工资支付暂行规定》第五条"",""《职工带薪年休假条例》第三条"",""《职工带薪年休假条例》第五条"",""《中华人民共和国民事诉讼法》第六十七条第一款""]",[],[],[],某公司支付吴某某解除劳动合同经济补偿金17500元、2022年7月1日至8月31日及11月1日至11月20日期间工资差额92528.74元、未休年休假工资6436.78元，驳回其他诉讼请求。,双方协商一致解除劳动关系，某公司应支付经济补偿金；以虚拟货币支付工资无效，应支付法定货币工资差额；未休年休假应支付工资；延时加班证据不足。,[],,,,民事,劳动争议,true,否,[],[],劳动争议,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]",[],[],[],驳回上诉，维持原判。,一审认定事实清楚，适用法律正确，某公司上诉理由不成立。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
574f9b2f-dff9-4cac-a972-26bc6416b80e,ok,deepseek-v4-pro,0,486400,原告诉请本金,钟某某向一审法院起诉请求：1.孟某某、李某1向钟某某偿还借款本金48.64万元,民事,民间借贷纠纷,true,是,"[""数字货币""]","[""买卖/兑换"",""委托理财/代投""]",民间借贷关系,[],,,[],"[""《中华人民共和国合同法》第六十条"",""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第十六条"",""《最高人民法院关于适用〈中华人民共和国民事诉讼法〉的解释》第九十条""]",[],[],"[""证据不足""]",驳回钟某某的全部诉讼请求。,钟某某仅提交转账记录，未提供借贷合意证据，不足以认定借贷关系成立，应承担举证不能的后果。,[],486400,原告诉请本金,钟某某上诉请求：1.撤销一审判决，改判支持钟某某一审诉讼请求,民事,民间借贷纠纷,true,是,"[""数字货币""]","[""买卖/兑换"",""委托理财/代投""]",民间借贷关系,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项"",""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第十六条""]",[],[],"[""证据不足""]",驳回上诉，维持原判。,钟某某未能就借贷合意进一步举证，一审未认定借贷关系并无不当，上诉请求不能成立。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
4e63cca2-75cc-4f29-b3df-b212014320ef,ok,deepseek-v4-pro,0,369150,返还本金,"某乙公司向一审法院起诉请求：2.某甲公司向某乙公司返还款项516,810元及支付资金占用利息...一审法院判决：一、某公司1于判决生效之日起十日内向某公司2返回设备款369,150元",民事,买卖合同纠纷,true,是,"[""虚拟货币"",""代币""]","[""挖矿""]",买卖合同关系,[],无效,,"[""违背公序良俗"",""不利于节能减排"",""不利于产业结构优化""]","[""《中华人民共和国民法典》第九条"",""《中华人民共和国民法典》第一百三十二条"",""《中华人民共和国民法典》第一百四十三条"",""《中华人民共和国民法典》第一百五十五条"",""《中华人民共和国民法典》第一百五十七条"",""《中华人民共和国民事诉讼法》第六十七条"",""《最高人民法院关于适用〈中华人民共和国民事诉讼法〉的解释》第九十条""]",[],[],"[""合同无效"",""返还本金或原物"",""违背公序良俗""]","确认合同无效，某甲公司返还设备款369,150元，驳回某乙公司其他诉讼请求，驳回某甲公司全部反诉请求",案涉设备用于虚拟货币挖矿活动，违背公序良俗，合同无效，某甲公司应返还已收取的设备款,[],369150,返还本金,本院认为...一审法院判决某甲公司向某乙公司返还款项的认定并无不当，本院予以维持,民事,买卖合同纠纷,true,是,"[""虚拟货币""]","[""挖矿""]",买卖合同关系,[],无效,,"[""违背公序良俗"",""不利于节能减排"",""不利于产业结构优化""]","[""《中华人民共和国民法典》第九条"",""《中华人民共和国民法典》第一百五十七条"",""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]","[""国务院金融稳定发展委员会第五十一次会议"",""《关于整治虚拟货币“挖矿”活动的通知》"",""《促进产业结构调整暂行规定》第十九条""]","[""挖矿整治文件""]","[""合同无效"",""返还本金或原物"",""违背公序良俗""]",驳回上诉，维持原判,案涉合同因用于虚拟货币挖矿活动，违背公序良俗而无效，一审认定正确，维持原判,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
5aca29c3-a053-4ee7-aa48-b22d01808b2e,ok,deepseek-v4-pro,0,55000,投资款,孙某1于当天将该55000元汇至某某公司,民事,合同纠纷,true,是,"[""虚拟货币""]","[""交易所交易""]",买卖合同关系与担保关系,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定"",""违背公序良俗"",""非法金融活动""]","[""《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第十七条"",""《中华人民共和国民事诉讼法》第六十七条"",""《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第九十条""]","[""《关于进一步防范和处置虚拟货币交易炒作风险的通知》""]","[""2021九二四通知""]","[""合同无效"",""风险自担"",""违背公序良俗"",""违反强制性规定""]",驳回孙某1的诉讼请求。,虚拟货币投资交易活动违反法律强制性规定，买卖合同无效，担保合同无效；损失数额不能确定，故驳回诉讼请求。,[],55000,投资款,孙某1于当天将该55000元汇至某某公司,民事,合同纠纷,true,是,"[""虚拟货币""]","[""交易所交易""]",投资关系与增信承诺关系,[],,,[],"[""《中华人民共和国民法典》第一百四十三条"",""《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第三十六条"",""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项"",""《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第三百三十二条""]",[],[],"[""风险自担""]",驳回上诉，维持原判。,孙某1与某某公司之间不存在真实的买卖合同关系；孙某2的承诺保本行为不属于保证，但有效，因损失数额不能确定，维持一审判决。,[],驳回上诉、维持原判,二审,_second_instance,true,false,false,"[""legal_characterization"",""direct_related_contract_validity"",""reasons_for_invalidity_or_no_protection"",""cited_laws"",""cited_policies"",""policy_labels"",""judicial_framing"",""reasoning_summary""]"
447727a4-aafe-4b56-824d-b267014d95da,ok,deepseek-v4-pro,0,167730,原告诉请本金,朱某某向一审法院起诉请求:1.丁某某、李某某、张某1共同返还朱某某款项167730元及其利息,民事,合同纠纷,true,是,"[""以太坊""]","[""挖矿""]",合同纠纷,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违背公序良俗"",""扰乱金融秩序"",""不利于产业结构优化"",""不利于节能减排""]","[""《中华人民共和国民法典》第五百六十三条第一款（三）项"",""《中华人民共和国民法典》第五百六十六条"",""《中华人民共和国民法典》第七百七十条"",""《中华人民共和国民事诉讼法》第一百四十七条""]","[""《通知》"",""《公告》""]","[""2017九四公告"",""2021九二四通知""]","[""合同无效"",""风险自担"",""扰乱金融秩序"",""违背公序良俗""]",驳回朱某某的全部诉讼请求。,案涉协议实质为挖矿服务，合同目的为挖矿，属于监管部门管控行为；挖矿活动能源消耗大，不利于产业结构优化和节能减排；双方明知挖矿风险仍签订协议，干扰金融秩序、损害社会公共利益，协议无效；朱某某明知风险，损失自行承担。,[],167730,原告诉请本金,"朱某某上诉请求:1.撤销原判决,依法改判支持其一审全部诉讼请求;一审全部诉讼请求包括返还167730元",民事,合同纠纷,true,是,"[""虚拟货币""]","[""挖矿""]",合同纠纷,[],无效,,"[""违背公序良俗"",""扰乱金融秩序"",""不利于产业结构优化"",""不利于节能减排""]","[""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]",[],[],"[""合同无效"",""风险自担"",""扰乱金融秩序"",""违背公序良俗""]",驳回上诉，维持原判。,一审已查明案涉供电系为虚拟货币挖矿使用，该行为无效，损失由朱某某自行承担；朱某某主张的金额仅系单方计算，无证据支撑。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
892211d5-f8d1-46f1-a9de-b1d6017f7b12,ok,deepseek-v4-pro,0,389675.33,投资款,一审法院认定：被告代理原告投资期间原告的损失应认定为389675.33元,民事,委托合同纠纷,true,是,"[""FIL币"",""USDT""]","[""委托理财/代投"",""买卖/兑换""]",委托合同关系,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定"",""扰乱金融秩序"",""非法金融活动""]","[""《中华人民共和国民法典》第一百五十三条"",""《中华人民共和国民法典》第一百五十七条"",""《中华人民共和国民事诉讼法》第六十七条第一款""]","[""《关于防范代币发行融资风险的公告》""]","[""2017九四公告""]","[""合同无效"",""返还本金或原物"",""扰乱金融秩序"",""违反强制性规定""]",被告王某某赔偿原告赵某某损失194837.66元，驳回其他诉讼请求,委托合同无效，双方均有过错，各承担50%责任，损失认定为389675.33元,[],279775.33,投资款,本院认为：调减后的数额为(423040元-109900元-33364.67元) 50%=139887.66元，但该金额为赔偿额，投资款本金为423040-109900-33364.67=279775.33元,民事,委托合同纠纷,true,是,"[""FIL币"",""USDT""]","[""委托理财/代投"",""买卖/兑换""]",委托合同关系,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定"",""扰乱金融秩序"",""非法金融活动""]","[""《中华人民共和国民法典》第一百五十三条"",""《中华人民共和国民法典》第一百五十七条"",""《中华人民共和国民事诉讼法》第一百七十七条第一款第二项""]",[],[],"[""合同无效"",""返还本金或原物"",""扰乱金融秩序"",""违反强制性规定""]",撤销一审判决第二项，变更第一项为赔偿139887.66元，驳回其他诉讼请求,维持合同无效及过错比例认定，但扣除培训费109900元后调整损失数额，赔偿额调减为139887.66元,[],部分改判,二审,_second_instance,false,true,false,"[""case_amount"",""outcome_summary""]"
1f7d6a81-c55a-47ab-b8be-b19700aabab2,ok,deepseek-v4-pro,0,277505.5,原告诉请本金,汪某2向一审法院起诉请求:判令陈某某退还以投资名义收取的款项277505.5元,民事,委托合同纠纷,true,是,"[""泰达币"",""USDT""]","[""买卖/兑换""]",委托合同关系,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",未明确,,"[""违背公序良俗"",""扰乱金融秩序"",""非法金融活动""]","[""《中华人民共和国民法典》第八条""]","[""《关于进一步防范和处置虚拟货币交易炒作风险的通知》""]","[""2021九二四通知""]","[""不受法律保护"",""风险自担"",""违背公序良俗"",""扰乱金融秩序""]",驳回汪某2的诉讼请求。,汪某2委托陈某某购买泰达币的行为违背公序良俗，不受法律保护，且陈某某未实际占有款项，风险由汪某2自行承担。,[],277505.5,原告诉请本金,"汪某2上诉请求:撤销原判,改判支持其原审诉讼请求。原审诉讼请求为判令陈某某退还以投资名义收取的款项277505.5元",民事,委托合同纠纷,true,是,"[""泰达币"",""USDT"",""USDR"",""TFT"",""TTD"",""图灵币""]","[""买卖/兑换"",""委托理财/代投""]",委托合同关系,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定"",""扰乱金融秩序"",""非法金融活动""]","[""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]","[""《关于防范代币发行融资风险的公告》"",""《关于进一步防范和处置虚拟货币交易炒作风险的通知》""]","[""2017九四公告"",""2021九二四通知""]","[""合同无效"",""风险自担"",""非法债务"",""扰乱金融秩序"",""违反强制性规定""]",驳回上诉，维持原判。,双方委托合同因涉及非法金融活动、违反金融管理强制性规定而无效，投资风险由汪某2自行承担。,[],驳回上诉、维持原判,一审,_first_instance,true,false,false,"[""direct_related_contract_validity"",""reasons_for_invalidity_or_no_protection"",""judicial_framing"",""reasoning_summary""]"
b5a5113f-0ea7-4c9b-bfba-b23e002d99e5,ok,deepseek-v4-pro,0,600000,原告诉请本金,赵某某向一审法院起诉请求:1.黄某2对《民事调解书》当中确定的案外人景宜对赵某某600000元本金及利息、迟延履行金的给付义务承担清偿责任,民事,侵权责任纠纷,,否,[],[],侵权责任纠纷,[],,,[],[],[],[],[],驳回赵某某的全部诉讼请求。,一审法院判决驳回赵某某的全部诉讼请求。,[],600000,原告诉请本金,赵某某上诉请求:2.改判支持赵某某的全部诉讼请求,民事,侵权责任纠纷,true,否,[],[],侵权责任纠纷,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]",[],[],"[""风险自担""]",驳回上诉，维持原判。,侵权责任不成立，现有证据无法证明黄某2的账户出借行为与赵某某投资损失之间存在直接的因果关系，投资风险应由投资者自行承担。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
808239f1-f323-49a8-9e71-b19d00262e45,ok,deepseek-v4-pro,0,195356,原告诉请本金,周某某向一审法院起诉请求:判令张某某退还195356元,民事,不当得利纠纷,true,是,"[""泰达币""]","[""买卖/兑换""]",不当得利纠纷,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",,,"[""非法金融活动""]","[""《中华人民共和国民事诉讼法》第六十七条"",""《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第九十条"",""《最高人民法院关于民事诉讼证据的若干规定》第一条"",""《最高人民法院关于民事诉讼证据的若干规定》第八十五条""]","[""《关于进一步防范和处置虚拟货币交易炒作风险的通知》(银发[2021]237号)""]","[""2021九二四通知""]","[""风险自担"",""不受法律保护"",""非法金融活动""]",驳回周某某的诉讼请求。,周某某作为成年人应自行承担投资风险；涉案交易以泰达币为交易货币，属于非法金融活动，损失自行承担；张某某已将资金用于平台交易并返还收益，周某某诉请缺乏理据。,[],195356,原告诉请本金,"周某某上诉请求:1.撤销一审判决...本案二审争议焦点是:周某某要求张某某退还195356元,应否支持？",民事,不当得利纠纷,true,是,"[""泰达币""]","[""买卖/兑换""]",不当得利纠纷,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",,,"[""非法金融活动""]","[""《中华人民共和国民法典》第九百八十五条"",""《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第三百二十一条"",""《最高人民法院关于适用《中华人民共和国民事诉讼法》的解释》(2022年修正)第九十五条"",""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]","[""《关于进一步防范和处置虚拟货币交易炒作风险的通知》(银发[2021]237号)""]","[""2021九二四通知""]","[""风险自担"",""不受法律保护"",""非法金融活动""]",驳回上诉，维持原判。,周某某未证明损失金额及张某某获利；周某某作为完全民事行为能力人应自行承担投资风险；涉案泰达币交易属于非法金融活动，不受法律保护，损失自行承担；一审处理并无不当。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
